northing,easting,District,Coordinate,Row 
812039.41,831438.938,TUEN MUN,637,637
812058.778,831455.266,TUEN MUN,638,638
812071.008,831459.647,TUEN MUN,639,639
812105.561,831460.193,TUEN MUN,640,640
812113.927,831463.013,TUEN MUN,641,641
812120.292,831466.835,TUEN MUN,642,642
812126.202,831473.113,TUEN MUN,643,643
812132.613,831487.454,TUEN MUN,644,644
812148.481,831531.831,TUEN MUN,645,645
812153.526,831542.738,TUEN MUN,646,646
812157.618,831549.29,TUEN MUN,647,647
812160.803,831552.858,TUEN MUN,648,648
812167.845,831557.356,TUEN MUN,649,649
812171.985,831558.262,TUEN MUN,650,650
812178.805,831557.898,TUEN MUN,651,651
812187.079,831554.986,TUEN MUN,652,652
812213.676,831542.883,TUEN MUN,653,653
812221.768,831540.792,TUEN MUN,654,654
812238.226,831538.881,TUEN MUN,655,655
812287.284,831521.902,TUEN MUN,656,656
812299.104,831519.537,TUEN MUN,657,657
812310.532,831519.289,TUEN MUN,658,658
812319.153,831520.992,TUEN MUN,659,659
812331.51,831526.257,TUEN MUN,660,660
812338.771,831531.391,TUEN MUN,661,661
812341.705,831536.452,TUEN MUN,662,662
812342.439,831543.127,TUEN MUN,663,663
812341.25,831547.015,TUEN MUN,664,664
812334.34,831557.716,TUEN MUN,665,665
812326.701,831566.178,TUEN MUN,666,666
812314.335,831577.096,TUEN MUN,667,667
812301.241,831585.741,TUEN MUN,668,668
812294.785,831591.528,TUEN MUN,669,669
812287.284,831602.082,TUEN MUN,670,670
812275.917,831635.621,TUEN MUN,671,671
812274.372,831645.63,TUEN MUN,672,672
812275.008,831663.882,TUEN MUN,673,673
812277.728,831672.12,TUEN MUN,674,674
812281.907,831677.818,TUEN MUN,675,675
812286.941,831681.807,TUEN MUN,676,676
812289.126,831682.091,TUEN MUN,677,677
812346.069,831681.351,TUEN MUN,678,678
812389.761,831682.171,TUEN MUN,679,679
812398.216,831680.988,TUEN MUN,680,680
812406.401,831682.444,TUEN MUN,681,681
812412.948,831685.628,TUEN MUN,682,682
812420.131,831691.907,TUEN MUN,683,683
812424.768,831696.821,TUEN MUN,684,684
812438.272,831715.71,TUEN MUN,685,685
812445.91,831723.444,TUEN MUN,686,686
812453.137,831728.936,TUEN MUN,687,687
812469.188,831738.057,TUEN MUN,688,688
812490.732,831745.906,TUEN MUN,689,689
812497.586,831750.455,TUEN MUN,690,690
812499.284,831752.942,TUEN MUN,691,691
812502.15,831761.623,TUEN MUN,692,692
812502.604,831768.993,TUEN MUN,693,693
812500.451,831788.048,TUEN MUN,694,694
812487.455,831833.817,TUEN MUN,695,695
812483.94,831840.648,TUEN MUN,696,696
812481.901,831847.378,TUEN MUN,697,697
812479.501,831859.57,TUEN MUN,698,698
812480.355,831874.405,TUEN MUN,699,699
812481.265,831881.721,TUEN MUN,700,700
812483.219,831887.564,TUEN MUN,701,701
812510.354,831959.358,TUEN MUN,702,702
812517.084,831973.001,TUEN MUN,703,703
812527.096,831990.033,TUEN MUN,704,704
812533.206,831998.307,TUEN MUN,705,705
812536.835,832001.533,TUEN MUN,706,706
812549.296,832008.096,TUEN MUN,707,707
812559.018,832014.778,TUEN MUN,708,708
812570.123,832028.169,TUEN MUN,709,709
812575.267,832036.377,TUEN MUN,710,710
812579.921,832045.732,TUEN MUN,711,711
812588.101,832068.726,TUEN MUN,712,712
812588.424,832077.531,TUEN MUN,713,713
812592.656,832094.02,TUEN MUN,714,714
812598.221,832105.501,TUEN MUN,715,715
812611.304,832126.208,TUEN MUN,716,716
812622.712,832141.428,TUEN MUN,717,717
812628.015,832145.763,TUEN MUN,718,718
812637.432,832149.817,TUEN MUN,719,719
812696.391,832170.237,TUEN MUN,720,720
812705.791,832176.044,TUEN MUN,721,721
812711.933,832183.405,TUEN MUN,722,722
812713.1,832187.008,TUEN MUN,723,723
812712.998,832195.13,TUEN MUN,724,724
812709.315,832207.865,TUEN MUN,725,725
812705.883,832249.854,TUEN MUN,726,726
812702.058,832279.3,TUEN MUN,727,727
812702.85,832294.616,TUEN MUN,728,728
812709.437,832302.312,TUEN MUN,729,729
812718.625,832307.562,TUEN MUN,730,730
812733.062,832313,TUEN MUN,731,731
812741.875,832317.5,TUEN MUN,732,732
812747.562,832325.625,TUEN MUN,733,733
812748.812,832335.437,TUEN MUN,734,734
812742.375,832348.187,TUEN MUN,735,735
812734.375,832358.125,TUEN MUN,736,736
812724.358,832375.559,TUEN MUN,737,737
812726.206,832386.65,TUEN MUN,738,738
812746.791,832415.963,TUEN MUN,739,739
812752.596,832427.319,TUEN MUN,740,740
812755.763,832435.77,TUEN MUN,741,741
812754.75,832446.187,TUEN MUN,742,742
812934.625,832680,TUEN MUN,743,743
815008.562,832682,TUEN MUN,744,744
815013.375,832366.687,TUEN MUN,745,745
817487.669,819478.305,ISLANDS,746,746
818761.761,819448.003,ISLANDS,747,747
818776.246,819464.136,ISLANDS,748,748
818794.136,819481.623,ISLANDS,749,749
818810.567,819494.666,ISLANDS,750,750
818828.828,819504.992,ISLANDS,751,751
818841.801,819510.24,ISLANDS,752,752
818855.248,819514.111,ISLANDS,753,753
818864.368,819515.898,ISLANDS,754,754
818871.367,819515.952,ISLANDS,755,755
818899.286,819514.062,ISLANDS,756,756
818919.966,819510.453,ISLANDS,757,757
818967.926,819499.526,ISLANDS,758,758
818981.89,819499.816,ISLANDS,759,759
818995.39,819503.398,ISLANDS,760,760
819007.66,819510.071,ISLANDS,761,761
819013.113,819514.454,ISLANDS,762,762
819018.628,819520.703,ISLANDS,763,763
819036.988,819546.123,ISLANDS,764,764
819054.895,819567.537,ISLANDS,765,765
819061.272,819564.658,ISLANDS,766,766
819072.872,819556.871,ISLANDS,767,767
819077.952,819552.061,ISLANDS,768,768
819083.831,819544.834,ISLANDS,769,769
819086.15,819538.233,ISLANDS,770,770
819088.753,819524.501,ISLANDS,771,771
819088.572,819510.526,ISLANDS,772,772
819087.392,819503.434,ISLANDS,773,773
819083.438,819497.669,ISLANDS,774,774
819080.538,819491.307,ISLANDS,775,775
819078.778,819484.541,ISLANDS,776,776
819078.214,819477.572,ISLANDS,777,777
819078.859,819470.611,ISLANDS,778,778
819080.715,819463.815,ISLANDS,779,779
819083.853,819457.569,ISLANDS,780,780
819088.064,819451.988,ISLANDS,781,781
819093.211,819447.258,ISLANDS,782,782
819099.126,819443.533,ISLANDS,783,783
819122.206,819439.431,ISLANDS,784,784
825533.723,819286.945,ISLANDS,785,785
829364.216,819195.844,ISLANDS,786,786
829362.503,817632.076,ISLANDS,787,787
829386.545,814910.671,ISLANDS,788,788
829399.993,813600.53,ISLANDS,789,789
838654.039,806008.007,ISLANDS,790,790
849900.161,806034.173,ISLANDS,791,791
849922.494,801124.699,ISLANDS,792,792
849219.682,801123.701,ISLANDS,793,793
847318,801121,ISLANDS,794,794
844344.119,800021.043,ISLANDS,795,795
844344,800020.999,ISLANDS,796,796
842367.803,801117,ISLANDS,797,797
842366,801118,ISLANDS,798,798
837932.593,801120.61,ISLANDS,799,799
828880.644,801125.938,ISLANDS,800,800
823989.939,801128.817,ISLANDS,801,801
815606.713,801133.752,ISLANDS,802,802
811805.943,801135.989,ISLANDS,803,803
811788,801136,ISLANDS,804,804
811787,801136,ISLANDS,805,805
810014,799838,ISLANDS,806,806
807871.477,800358.35,ISLANDS,807,807
807350,800485,ISLANDS,808,808
802080.32,804145.629,ISLANDS,809,809
800741,805076,ISLANDS,810,810
799174,808755,ISLANDS,811,811
800136,811214,ISLANDS,812,812
801443,814360,ISLANDS,813,813
801443.818,814360.562,ISLANDS,814,814
802309,814955,ISLANDS,815,815
802309.138,814955.408,ISLANDS,816,816
802768.493,816314.104,ISLANDS,817,817
804225.844,820624.706,ISLANDS,818,818
804226.283,820624.706,ISLANDS,819,819
817487.117,820635.042,ISLANDS,820,820
817487.669,819478.305,ISLANDS,821,821
849922.494,801124.699,SAI KUNG,822,822
849900.161,806034.173,SAI KUNG,823,823
845000,811889.25,SAI KUNG,824,824
845000,814909.101,SAI KUNG,825,825
843209.829,815936.18,SAI KUNG,826,826
843209.031,816306.564,SAI KUNG,827,827
843152.68,816369.75,SAI KUNG,828,828
843130.628,816398.93,SAI KUNG,829,829
843121.866,816404.304,SAI KUNG,830,830
843100.034,816413.013,SAI KUNG,831,831
843074.29,816407.957,SAI KUNG,832,832
843031.956,816401.219,SAI KUNG,833,833
843024.064,816398.923,SAI KUNG,834,834
843008.156,816386.003,SAI KUNG,835,835
842999.993,816382.089,SAI KUNG,836,836
842993.583,816381.417,SAI KUNG,837,837
842975.998,816385.135,SAI KUNG,838,838
842971.503,816459.946,SAI KUNG,839,839
842988.511,816472.16,SAI KUNG,840,840
843005.676,816479.955,SAI KUNG,841,841
843014.101,816487.46,SAI KUNG,842,842
843015.258,816490.16,SAI KUNG,843,843
842997.925,816505.748,SAI KUNG,844,844
842944.867,816566.938,SAI KUNG,845,845
842926.403,816605.481,SAI KUNG,846,846
842916.439,816619.648,SAI KUNG,847,847
842901.925,816663.128,SAI KUNG,848,848
842883.492,816702.663,SAI KUNG,849,849
842886.804,816726.173,SAI KUNG,850,850
842898.235,816758.039,SAI KUNG,851,851
842904.044,816766.387,SAI KUNG,852,852
842921.042,816784.022,SAI KUNG,853,853
842928.491,816797.943,SAI KUNG,854,854
842929.552,816801.59,SAI KUNG,855,855
842929.826,816809.688,SAI KUNG,856,856
842928.317,816818.06,SAI KUNG,857,857
842924.476,816826.844,SAI KUNG,858,858
842906.821,816848.732,SAI KUNG,859,859
842902.985,816859.67,SAI KUNG,860,860
842901.878,816865.554,SAI KUNG,861,861
842902.706,816873.574,SAI KUNG,862,862
842906.26,816884.901,SAI KUNG,863,863
842907.493,816892.861,SAI KUNG,864,864
842907.22,816900.959,SAI KUNG,865,865
842905.848,816907.957,SAI KUNG,866,866
842902.705,816916.376,SAI KUNG,867,867
842898.591,816923.238,SAI KUNG,868,868
842886.796,816937.375,SAI KUNG,869,869
842882.957,816943.414,SAI KUNG,870,870
842880.09,816951.66,SAI KUNG,871,871
842888.211,816967.044,SAI KUNG,872,872
842896.778,816978.045,SAI KUNG,873,873
842897.868,816983.562,SAI KUNG,874,874
842896.973,816993.475,SAI KUNG,875,875
842894.724,816999.008,SAI KUNG,876,876
842882.301,817015.746,SAI KUNG,877,877
842882.074,817025.193,SAI KUNG,878,878
842886.123,817030.726,SAI KUNG,879,879
842893.141,817034.544,SAI KUNG,880,880
842914.93,817035.133,SAI KUNG,881,881
842925.598,817038.051,SAI KUNG,882,882
842930.091,817041.475,SAI KUNG,883,883
842931.488,817047.229,SAI KUNG,884,884
842924.689,817060.148,SAI KUNG,885,885
842923.52,817075.155,SAI KUNG,886,886
842926.159,817091.314,SAI KUNG,887,887
842933.284,817102.544,SAI KUNG,888,888
842939.061,817106.166,SAI KUNG,889,889
842944.839,817107.226,SAI KUNG,890,890
842967.648,817100.893,SAI KUNG,891,891
842973.315,817102.775,SAI KUNG,892,892
842977.162,817107.768,SAI KUNG,893,893
842988.012,817130.987,SAI KUNG,894,894
842992.944,817156.157,SAI KUNG,895,895
843002.148,817163.096,SAI KUNG,896,896
843004.834,817168.429,SAI KUNG,897,897
843005.79,817178.998,SAI KUNG,898,898
843003.081,817187.401,SAI KUNG,899,899
843003.242,817196.248,SAI KUNG,900,900
843001.122,817207.846,SAI KUNG,901,901
843002.344,817224.886,SAI KUNG,902,902
842993.432,817243.633,SAI KUNG,903,903
842992.881,817249.706,SAI KUNG,904,904
842995.039,817255.914,SAI KUNG,905,905
843012.072,817254.9,SAI KUNG,906,906
843036.944,817254.77,SAI KUNG,907,907
843045.451,817256.263,SAI KUNG,908,908
843053.699,817264.251,SAI KUNG,909,909
843097.858,817296.526,SAI KUNG,910,910
843097.858,817297.825,SAI KUNG,911,911
843150.913,817325.944,SAI KUNG,912,912
843200.851,817344.062,SAI KUNG,913,913
843234.556,817352.633,SAI KUNG,914,914
843252.544,817355.361,SAI KUNG,915,915
843253.128,817350.556,SAI KUNG,916,916
843250.985,817344.516,SAI KUNG,917,917
843198.903,817321.138,SAI KUNG,918,918
843234.556,817319.19,SAI KUNG,919,919
843285.793,817302.5,SAI KUNG,920,920
843303.976,817303.929,SAI KUNG,921,921
843303.976,817305.228,SAI KUNG,922,922
843328.458,817320.488,SAI KUNG,923,923
843333.719,817345.101,SAI KUNG,924,924
843332.42,817371.272,SAI KUNG,925,925
843320.341,817385.363,SAI KUNG,926,926
843308.132,817391.143,SAI KUNG,927,927
843304.95,817394.39,SAI KUNG,928,928
843304.626,817398.481,SAI KUNG,929,929
843301.768,817398.806,SAI KUNG,930,930
843297.612,817422.118,SAI KUNG,931,931
843274.299,817434.003,SAI KUNG,932,932
843269.753,817444.133,SAI KUNG,933,933
843269.948,817466.278,SAI KUNG,934,934
843295.403,817488.942,SAI KUNG,935,935
843318.393,817492.449,SAI KUNG,936,936
843324.757,817496.93,SAI KUNG,937,937
843333.069,817513.878,SAI KUNG,938,938
843331.186,817530.503,SAI KUNG,939,939
843330.537,817579.728,SAI KUNG,940,940
843314.367,817623.887,SAI KUNG,941,941
843310.665,817653.175,SAI KUNG,942,942
843303.327,817670.189,SAI KUNG,943,943
843292.482,817677.851,SAI KUNG,944,944
843268.518,817684.541,SAI KUNG,945,945
843264.363,817689.671,SAI KUNG,946,946
843264.038,817703.048,SAI KUNG,947,947
843273.195,817719.348,SAI KUNG,948,948
843269.493,817727.985,SAI KUNG,949,949
843255.726,817742.077,SAI KUNG,950,950
843234.556,817793.638,SAI KUNG,951,951
843224.1,817814.873,SAI KUNG,952,952
843223.126,817825.135,SAI KUNG,953,953
843226.958,817855.202,SAI KUNG,954,954
843224.75,817869.229,SAI KUNG,955,955
843214.165,817879.814,SAI KUNG,956,956
843198.513,817887.476,SAI KUNG,957,957
843189.228,817900.53,SAI KUNG,958,958
843164.94,817923.973,SAI KUNG,959,959
843158.966,817931.571,SAI KUNG,960,960
843154.485,817939.559,SAI KUNG,961,961
843147.082,817975.34,SAI KUNG,962,962
843149.939,818009.564,SAI KUNG,963,963
843160.523,818026.188,SAI KUNG,964,964
843170.671,818032.357,SAI KUNG,965,965
843170.212,818069.94,SAI KUNG,966,966
843171.846,818076.853,SAI KUNG,967,967
843171.729,818088.297,SAI KUNG,968,968
843174.463,818103.348,SAI KUNG,969,969
843169.458,818109.728,SAI KUNG,970,970
843156.411,818141.301,SAI KUNG,971,971
843149.428,818150.952,SAI KUNG,972,972
843141.084,818159.156,SAI KUNG,973,973
843134.664,818161.685,SAI KUNG,974,974
843126.128,818161.053,SAI KUNG,975,975
843120.657,818162.828,SAI KUNG,976,976
843101.471,818174.939,SAI KUNG,977,977
843094.916,818177.748,SAI KUNG,978,978
843086.72,818178.811,SAI KUNG,979,979
843078.705,818183.367,SAI KUNG,980,980
843072.841,818185.24,SAI KUNG,981,981
843065.431,818185.533,SAI KUNG,982,982
843061.133,818187.107,SAI KUNG,983,983
843050.153,818194.923,SAI KUNG,984,984
843042.781,818196.503,SAI KUNG,985,985
843038.768,818198.414,SAI KUNG,986,986
843028.669,818205.901,SAI KUNG,987,987
843020.871,818209.011,SAI KUNG,988,988
843006.625,818210.186,SAI KUNG,989,989
842999.78,818211.937,SAI KUNG,990,990
842995.794,818215.121,SAI KUNG,991,991
842995.113,818220.854,SAI KUNG,992,992
842995.79,818226.677,SAI KUNG,993,993
842998.674,818236.498,SAI KUNG,994,994
843002.961,818245.168,SAI KUNG,995,995
843003.681,818252.984,SAI KUNG,996,996
843002.582,818255.423,SAI KUNG,997,997
842998.583,818260.436,SAI KUNG,998,998
842996.427,818261.797,SAI KUNG,999,999
842989.286,818262.229,SAI KUNG,1000,1000
842981.508,818261.362,SAI KUNG,1001,1001
842960.657,818283.225,SAI KUNG,1002,1002
842955.715,818291.296,SAI KUNG,1003,1003
842952.203,818307.011,SAI KUNG,1004,1004
842948.508,818316.025,SAI KUNG,1005,1005
842945.555,818319.64,SAI KUNG,1006,1006
842940.763,818322.799,SAI KUNG,1007,1007
842931.178,818324.724,SAI KUNG,1008,1008
842920.748,818330.814,SAI KUNG,1009,1009
842915.988,818335.321,SAI KUNG,1010,1010
842914.429,818338.569,SAI KUNG,1011,1011
842913.833,818342.137,SAI KUNG,1012,1012
842923.057,818360.263,SAI KUNG,1013,1013
842926.42,818371.949,SAI KUNG,1014,1014
842926.133,818381.957,SAI KUNG,1015,1015
842923.997,818386.163,SAI KUNG,1016,1016
842920.937,818388.808,SAI KUNG,1017,1017
842911.849,818390.907,SAI KUNG,1018,1018
842906.349,818393.566,SAI KUNG,1019,1019
842879.37,818410.523,SAI KUNG,1020,1020
842878.393,818411.995,SAI KUNG,1021,1021
842876.375,818421.192,SAI KUNG,1022,1022
842873.319,818424.205,SAI KUNG,1023,1023
842869.653,818425.913,SAI KUNG,1024,1024
842866.449,818426.038,SAI KUNG,1025,1025
842862.172,818424.376,SAI KUNG,1026,1026
842850.314,818415.077,SAI KUNG,1027,1027
842848.658,818414.525,SAI KUNG,1028,1028
842846.076,818415.341,SAI KUNG,1029,1029
842843.767,818417.323,SAI KUNG,1030,1030
842842.236,818420.381,SAI KUNG,1031,1031
842840.898,818444.843,SAI KUNG,1032,1032
842838.868,818449.172,SAI KUNG,1033,1033
842836.031,818451.642,SAI KUNG,1034,1034
842833.539,818451.912,SAI KUNG,1035,1035
842830.367,818450.834,SAI KUNG,1036,1036
842819.295,818443.276,SAI KUNG,1037,1037
842817.186,818442.773,SAI KUNG,1038,1038
842798.77,818446.803,SAI KUNG,1039,1039
842788.098,818449.868,SAI KUNG,1040,1040
842787.262,818451.748,SAI KUNG,1041,1041
842786.741,818461.332,SAI KUNG,1042,1042
842785.204,818466.376,SAI KUNG,1043,1043
842783.545,818468.532,SAI KUNG,1044,1044
842774.474,818472.898,SAI KUNG,1045,1045
842768.169,818481.985,SAI KUNG,1046,1046
842767.97,818486.958,SAI KUNG,1047,1047
842774.138,818494.121,SAI KUNG,1048,1048
842788.264,818501.681,SAI KUNG,1049,1049
842792.957,818506.005,SAI KUNG,1050,1050
842793.416,818510.526,SAI KUNG,1051,1051
842790.512,818516.61,SAI KUNG,1052,1052
842778.486,818530.341,SAI KUNG,1053,1053
842763.887,818539.888,SAI KUNG,1054,1054
842760.105,818545.035,SAI KUNG,1055,1055
842758.001,818551.262,SAI KUNG,1056,1056
842758.393,818554.525,SAI KUNG,1057,1057
842760.789,818560.221,SAI KUNG,1058,1058
842766.166,818567.643,SAI KUNG,1059,1059
842783.04,818584.372,SAI KUNG,1060,1060
842785.471,818590.545,SAI KUNG,1061,1061
842785.45,818596.186,SAI KUNG,1062,1062
842783.316,818598.618,SAI KUNG,1063,1063
842773.46,818606.117,SAI KUNG,1064,1064
842774.783,818626.361,SAI KUNG,1065,1065
842813.948,818720.974,SAI KUNG,1066,1066
842835.957,818808.978,SAI KUNG,1067,1067
842832.067,818821.258,SAI KUNG,1068,1068
842831.078,818834.013,SAI KUNG,1069,1069
842831.641,818840.29,SAI KUNG,1070,1070
842833.331,818846.333,SAI KUNG,1071,1071
842840.392,818863.76,SAI KUNG,1072,1072
842843.6,818868.333,SAI KUNG,1073,1073
842849.016,818879.424,SAI KUNG,1074,1074
842852.51,818884.189,SAI KUNG,1075,1075
842858.127,818888.578,SAI KUNG,1076,1076
842866.47,818891.339,SAI KUNG,1077,1077
842870.678,818893.691,SAI KUNG,1078,1078
842873.943,818896.685,SAI KUNG,1079,1079
842878.043,818902.61,SAI KUNG,1080,1080
842881.998,818905.474,SAI KUNG,1081,1081
842888.487,818907.445,SAI KUNG,1082,1082
842894.037,818907.772,SAI KUNG,1083,1083
842900.503,818906.293,SAI KUNG,1084,1084
842910.015,818902.067,SAI KUNG,1085,1085
842917.564,818901.433,SAI KUNG,1086,1086
842954.387,818911.883,SAI KUNG,1087,1087
842960.034,818914.96,SAI KUNG,1088,1088
842963.517,818917.886,SAI KUNG,1089,1089
842964.807,818920.89,SAI KUNG,1090,1090
842963.558,818933.604,SAI KUNG,1091,1091
842964.235,818947.625,SAI KUNG,1092,1092
842967.095,818967.289,SAI KUNG,1093,1093
842959.218,818987.463,SAI KUNG,1094,1094
842958.613,818991.885,SAI KUNG,1095,1095
842965.163,819004.85,SAI KUNG,1096,1096
842965.628,819017.349,SAI KUNG,1097,1097
842963.026,819026.245,SAI KUNG,1098,1098
842959.734,819035.378,SAI KUNG,1099,1099
842958.99,819041.538,SAI KUNG,1100,1100
842959.097,819047.06,SAI KUNG,1101,1101
842960.371,819052.052,SAI KUNG,1102,1102
842961.645,819055.556,SAI KUNG,1103,1103
842963.169,819061.782,SAI KUNG,1104,1104
842964.806,819068.258,SAI KUNG,1105,1105
842967.683,819073.201,SAI KUNG,1106,1106
842974.471,819073.351,SAI KUNG,1107,1107
842979.752,819070.138,SAI KUNG,1108,1108
842998.273,819052.521,SAI KUNG,1109,1109
843004.038,819049.513,SAI KUNG,1110,1110
843010.184,819048.363,SAI KUNG,1111,1111
843016.645,819049.898,SAI KUNG,1112,1112
843020.712,819054.226,SAI KUNG,1113,1113
843027.24,819072.482,SAI KUNG,1114,1114
843033.748,819083.5,SAI KUNG,1115,1115
843038.11,819088.059,SAI KUNG,1116,1116
843043.647,819091.311,SAI KUNG,1117,1117
843049.987,819092.921,SAI KUNG,1118,1118
843055.993,819091.96,SAI KUNG,1119,1119
843061.871,819088.937,SAI KUNG,1120,1120
843066.416,819084.77,SAI KUNG,1121,1121
843070.443,819079.281,SAI KUNG,1122,1122
843079.716,819072.211,SAI KUNG,1123,1123
843096.055,819076.188,SAI KUNG,1124,1124
843119.638,819080.758,SAI KUNG,1125,1125
843132.758,819091.41,SAI KUNG,1126,1126
843135.729,819096.612,SAI KUNG,1127,1127
843133.501,819109.74,SAI KUNG,1128,1128
843133.996,819115.437,SAI KUNG,1129,1129
843142.661,819124.601,SAI KUNG,1130,1130
843145.878,819131.043,SAI KUNG,1131,1131
843143.156,819141.446,SAI KUNG,1132,1132
843136.966,819153.584,SAI KUNG,1133,1133
843136.719,819159.034,SAI KUNG,1134,1134
843139.771,819163.104,SAI KUNG,1135,1135
843162.734,819171.942,SAI KUNG,1136,1136
843173.773,819178.57,SAI KUNG,1137,1137
843179.072,819188.733,SAI KUNG,1138,1138
843184.858,819205.303,SAI KUNG,1139,1139
